name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
Shocker,R,Comedy,1989,"October 27, 1989",0.4864864864864864,0.006235507601152517,Wes Craven,Wes Craven,Michael Murphy,United States,0.014036635140183764,0.005814176441481594,Alive Films,0.15181518151815185
Next of Kin,R,Action,1989,"October 20, 1989",0.527027027027027,0.004027142062488412,John Irvin,Michael Jenning,Patrick Swayze,United States,0.03369972218867012,0.005599206950687063,Lorimar Film Entertainment,0.1485148514851485
The Fly II,R,Drama,1989,"February 10, 1989",0.43243243243243235,0.009152216803161712,Chris Walas,Mick Garris,Eric Stoltz,United States,0.10031968594957656,0.013663333427569428,Brooksfilms,0.13861386138613865
She-Devil,PG-13,Comedy,1989,"December 8, 1989",0.4999999999999999,0.007068853087440859,Susan Seidelman,Fay Weldon,Meryl Streep,United States,0.10031968594957656,0.005391565242871855,Orion Pictures,0.11881188118811883
Mystery Train,R,Comedy,1989,"November 17, 1989",0.7702702702702701,0.010818907775738396,Jim Jarmusch,Jim Jarmusch,Masatoshi Nagase,Japan,0.007856807782088051,0.0005425116261489988,JVC Entertainment Networks,0.15511551155115513
Blaze,R,Biography,1989,"December 13, 1989",0.5540540540540541,0.0014854383293089691,Ron Shelton,Blaze Starr,Paul Newman,United States,0.06178984654365064,0.00671910249842299,Touchstone Pictures,0.18811881188118815
The Rainbow,R,Action,1989,"May 26, 1989",0.581081081081081,0.0005687582943917932,Ken Russell,Ken Russell,Sammi Davis,United Kingdom,0.03366482863619637,0.000155850957915193,Vestron Pictures,0.16501650165016504
Gleaming the Cube,PG-13,Action,1989,"January 13, 1989",0.5945945945945945,0.003068794753256818,Graeme Clifford,Michael Tolkin,Christian Slater,United States,0.028081697317674025,0.0009753182912132422,David Foster Productions,0.13861386138613865
Fletch Lives,PG,Comedy,1989,"March 17, 1989",0.5675675675675674,0.008318871316873372,Michael Ritchie,Gregory McDonald,Chevy Chase,United States,0.02246367244667792,0.013855723203652463,Universal Pictures,0.10561056105610564
Communion,R,Biography,1989,"November 10, 1989",0.4999999999999999,0.002443785638540562,Philippe Mora,Whitley Strieber,Christopher Walken,United States,0.014036635140183764,0.0006741054589084254,Allied Vision,0.14521452145214522
Erik the Viking,PG-13,Comedy,1989,"September 22, 1989",0.581081081081081,0.005402162114864176,Terry Jones,Terry Jones,Tim Robbins,United Kingdom,0.10031968594957656,0.0006786674112243008,KB Erik the Viking,0.14521452145214522
Crimes and Misdemeanors,PG-13,Comedy,1989,"November 3, 1989",0.8108108108108109,0.023319090070063525,Woody Allen,Woody Allen,Martin Landau,United States,0.053362809237156486,0.0064112457018438325,Jack Rollins & Charles H. Joffe Productions,0.1353135313531353
An Innocent Man,R,Action,1989,"October 6, 1989",0.6216216216216216,0.0026104547357982304,Peter Yates,Larry Brothers,Tom Selleck,United States,0.10031968594957656,0.007040942632403353,Interscope Communications,0.16501650165016504
Let It Ride,PG-13,Comedy,1989,"August 18, 1989",0.6621621621621621,0.0021937819926540593,Joe Pytka,Jay Cronley,Richard Dreyfuss,United States,0.05055379680165844,0.00174659168373183,Alleged Productions,0.0891089108910891
Loverboy,PG-13,Comedy,1989,"April 28, 1989",0.5675675675675674,0.0031104620275712353,Joan Micklin Silver,Robin Schiff,Patrick Dempsey,United States,0.10031968594957656,0.0013908240269465114,Crescent Film Enterprises,0.11551155115511555
Kill Me Again,R,Action,1989,"October 27, 1989",0.5945945945945945,0.00190211107245314,John Dahl,John Dahl,Val Kilmer,United States,0.011227622704685712,9.952951397600647e-05,Incorporated Television Company (ITC),0.1023102310231023
The Gods Must Be Crazy II,PG,Comedy,1989,"April 13, 1990",0.6756756756756757,0.006652180344296688,Jamie Uys,Jamie Uys,N!xau,South Africa,0.10031968594957656,0.0022095509956682373,Elrina Investment,0.11551155115511555
Millennium,PG-13,Drama,1989,"August 25, 1989",0.527027027027027,0.002527120187169396,Michael Anderson,John Varley,Kris Kristofferson,United States,0.10031968594957656,0.00202890449756146,First Millenium Partnership,0.1485148514851485
Chances Are,PG,Comedy,1989,"March 10, 1989",0.6216216216216216,0.004568816628575834,Emile Ardolino,Perry Howze,Cybill Shepherd,United States,0.04493577193066233,0.005717202379430317,TriStar Pictures,0.1485148514851485
The Dream Team,PG-13,Comedy,1989,"April 7, 1989",0.6216216216216216,0.005402162114864176,Howard Zieff,Jon Connolly,Michael Keaton,United States,0.042126759495164284,0.010146623114245152,Universal Pictures,0.16501650165016504
Last Exit to Brooklyn,R,Drama,1989,"May 4, 1990",0.6621621621621621,0.002443785638540562,Uli Edel,Hubert Selby Jr.,Jennifer Jason Leigh,United Kingdom,0.10031968594957656,0.000607497934633952,Allied Filmmakers,0.12871287128712874
Little Nemo: Adventures in Slumberland,G,Animation,1989,"August 21, 1992",0.7027027027027026,0.00290212565599915,Masami Hata,Chris Columbus,Gabriel Damon,Japan,0.09830700820512532,0.000480355772180455,TMS Entertainment,0.07260726072607263
Kinjite: Forbidden Subjects,R,Action,1989,"February 3, 1989",0.4864864864864864,0.0011937674091080494,J. Lee Thompson,Harold Nebenzal,Charles Bronson,United States,0.014036635140183764,0.001199944482209867,Golan-Globus Productions,0.11221122112211221
Great Balls of Fire!,PG-13,Biography,1989,"June 30, 1989",0.581081081081081,0.006652180344296688,Jim McBride,Myra Lewis,Dennis Quaid,United States,0.10031968594957656,0.004825979740266157,Orion Pictures,0.1485148514851485
New York Stories,PG,Comedy,1989,"March 10, 1989",0.6081081081081081,0.007068853087440859,Woody Allen,Richard Price,Woody Allen,United States,0.042126759495164284,0.003780200376329,Touchstone Pictures,0.20132013201320134
Cousins,PG-13,Comedy,1989,"February 10, 1989",0.5945945945945945,0.0017771092495098887,Joel Schumacher,Jean-Charles Tacchella,Ted Danson,United States,0.036508734624168176,0.007735917732435932,Paramount Pictures,0.16501650165016504
Blind Fury,R,Action,1989,"March 16, 1990",0.6081081081081081,0.006652180344296688,Phillip Noyce,Ryôzô Kasahara,Rutger Hauer,United States,0.028081697317674025,0.0009453795352457184,TriStar Pictures,0.07590759075907591
The Return of Swamp Thing,PG-13,Action,1989,"May 12, 1989",0.3783783783783784,0.0018187765238243058,Jim Wynorski,Neil Cuthbert,Dick Durock,United States,0.011227622704685712,6.761165251152699e-05,Lightyear Entertainment,0.08250825082508254
The January Man,R,Action,1989,"January 13, 1989",0.4999999999999999,0.002777123833055899,Pat O'Connor,John Patrick Shanley,Kevin Kline,United States,0.10031968594957656,0.0016193729560612371,Metro-Goldwyn-Mayer (MGM),0.11221122112211221
We're No Angels,PG-13,Comedy,1989,"December 15, 1989",0.5675675675675674,0.009152216803161712,Neil Jordan,David Mamet,Robert De Niro,United States,0.05617182167265454,0.003707104827947115,Paramount Pictures,0.14191419141914194
Johnny Handsome,R,Crime,1989,"September 29, 1989",0.5675675675675674,0.003818805690916326,Walter Hill,John Godey,Mickey Rourke,United States,0.05617182167265454,0.0025419248176813776,Carolco Pictures,0.1023102310231023
Who's Harry Crumb?,PG-13,Comedy,1989,"February 3, 1989",0.5405405405405406,0.006235507601152517,Paul Flaherty,Robert Conte,John Candy,United States,0.10031968594957656,0.0038570799322750733,TriStar Pictures,0.1023102310231023
The Mighty Quinn,R,Action,1989,"February 17, 1989",0.5540540540540541,0.0021521147183396422,Carl Schenkel,Albert Z. Carr,Denzel Washington,United States,0.10031968594957656,0.0016004606450053238,A&M Films,0.11551155115511555
Fat Man and Little Boy,PG-13,Biography,1989,"October 20, 1989",0.6216216216216216,0.0029854602046279844,Roland Joffé,Bruce Robinson,Paul Newman,United States,0.08426194602763507,0.001251333089111832,Paramount Pictures,0.21122112211221125
Police Academy 6: City Under Siege,PG,Comedy,1989,"March 10, 1989",0.33783783783783783,0.012068926005170908,Peter Bonerz,Neal Israel,Bubba Smith,United States,0.03369972218867012,0.004062490009863546,Warner Bros.,0.06930693069306934
Her Alibi,PG,Comedy,1989,"February 3, 1989",0.527027027027027,0.002860458381684733,Bruce Beresford,Charlie Peters,Tom Selleck,United States,0.10031968594957656,0.006567303526331822,Warner Bros.,0.1023102310231023
The Blood of Heroes,R,Action,1989,"February 23, 1990",0.6216216216216216,0.0026937892844270646,David Webb Peoples,David Webb Peoples,Rutger Hauer,Australia,0.10031968594957656,0.000309766361190861,Kings Road Entertainment,0.0891089108910891
Pink Cadillac,PG-13,Action,1989,"May 26, 1989",0.472972972972973,0.004568816628575834,Buddy Van Horn,John Eskow,Clint Eastwood,United States,0.053362809237156486,0.004264884541791528,Malpaso Productions,0.19471947194719472
Three Fugitives,PG-13,Action,1989,"January 27, 1989",0.581081081081081,0.004568816628575834,Francis Veber,Francis Veber,Nick Nolte,United States,0.042126759495164284,0.014254679262345438,Touchstone Pictures,0.10891089108910892
Robot Jox,PG,Action,1989,"November 21, 1990",0.472972972972973,0.002485452912854979,Stuart Gordon,Stuart Gordon,Gary Graham,United States,0.028081697317674025,0.0004469821179413737,Empire Pictures,0.07260726072607263
No Holds Barred,PG-13,Action,1989,"June 2, 1989",0.33783783783783783,0.002485452912854979,Thomas J. Wright,Dennis Hackin,Hulk Hogan,United States,0.02246367244667792,0.005652248734088437,New Line Cinema,0.09900990099009901
Family Business,R,Crime,1989,"December 15, 1989",0.5135135135135135,0.004985489371720005,Sidney Lumet,Vincent Patrick,Sean Connery,United States,0.10031968594957656,0.0042832219112860365,TriStar Pictures,0.15511551155115513
Wicked Stepmother,PG-13,Comedy,1989,"February 3, 1989",0.32432432432432423,0.0007354273916494616,Larry Cohen,Larry Cohen,Bette Davis,United States,0.007014104051438636,0.027743737806663903,Larco Productions,0.0891089108910891
Chattahoochee,R,Biography,1989,"April 20, 1990",0.5945945945945945,0.0007770946659638786,Mick Jackson,James Cresson,Gary Oldman,United States,0.10031968594957656,9.1027262712421e-05,Hemdale,0.11551155115511555
Stepfather II: Make Room for Daddy,R,Horror,1989,"November 3, 1989",0.5135135135135135,0.001527105603623386,Jeff Burr,Carolyn Lefcourt,Terry O'Quinn,United Kingdom,0.0042050916159405835,0.0005336690460075874,Incorporated Television Company (ITC),0.09900990099009901
Eddie and the Cruisers II: Eddie Lives!,PG-13,Drama,1989,"August 18, 1989",0.581081081081081,0.0011521001347936323,Jean-Claude Lord,P.F. Kluge,Michael Paré,Canada,0.10031968594957656,0.00018832198551236193,Scotti Brothers Pictures (I),0.1353135313531353
The Big Picture,PG-13,Comedy,1989,"December 15, 1989",0.581081081081081,0.0019854456210819742,Christopher Guest,Michael Varhol,Kevin Bacon,United States,0.014036635140183764,4.114642864070103e-05,Aspen Film Society,0.12211221122112212
Parents,R,Comedy,1989,"January 27, 1989",0.5675675675675674,0.002818791107370316,Bob Balaban,Christopher Hawthorne,Randy Quaid,Canada,0.00841861026918766,0.0003056367564999639,Great American Films Limited Partnership,0.05940594059405943
Jacknife,R,Drama,1989,"March 10, 1989",0.5945945945945945,0.0023187838155973107,David Hugh Jones,Stephen Metcalfe,Robert De Niro,United States,0.10031968594957656,0.0007198043570170128,Kings Road Entertainment,0.12871287128712874
Dad,PG,Comedy,1989,"November 10, 1989",0.5945945945945945,0.0019437783467675571,Gary David Goldberg,William Wharton,Jack Lemmon,United States,0.053362809237156486,0.009659414403918007,Amblin Entertainment,0.17821782178217824
Speed Zone,PG,Action,1989,"April 21, 1989",0.3513513513513513,0.0013187692320513007,Jim Drake,Michael Short,Peter Boyle,Canada,0.05055379680165844,0.0010807117174123492,Canadian International Studios VIII,0.1023102310231023
How to Get Ahead in Advertising,R,Comedy,1989,"March 29, 1990",0.6756756756756757,0.0023604510899117278,Bruce Robinson,Bruce Robinson,Richard E. Grant,United Kingdom,0.10031968594957656,0.00014671862408522978,HandMade Films,0.0891089108910891
Lisa,PG-13,Drama,1989,"October 20, 1989",0.5540540540540541,0.0006937601173350445,Gary Sherman,Gary Sherman,Staci Keanan,United States,0.10031968594957656,0.0015268575886477334,Gary Sherman Productions,0.10561056105610564
Out Cold,R,Comedy,1989,"March 3, 1989",0.4864864864864864,0.00027833739242030613,Malcolm Mowbray,Leonard Glasser,John Lithgow,United States,0.10031968594957656,0.00010324257578857361,Braunstein and Hamady Productions,0.09570957095709573
Longtime Companion,R,Drama,1989,"May 1, 1990",0.7702702702702701,0.0022354492669684764,Norman René,Craig Lucas,Stephen Caffrey,United States,0.00841861026918766,0.0016189834568605052,American Playhouse,0.10891089108910892
Happily Ever After,G,Animation,1989,"May 28, 1993",0.4999999999999999,0.00090209648890713,John Howley,Martha Moran,Edward Asner,United States,0.10031968594957656,0.0011586891764255888,Filmation Associates,0.03960396039603961
Tap,PG-13,Comedy,1989,"February 10, 1989",0.6216216216216216,0.0006104255687062103,Nick Castle,Nick Castle,Gregory Hines,United States,0.10031968594957656,0.003201126049283891,Beco Films,0.15841584158415842
A Dry White Season,R,Drama,1989,"September 20, 1989",0.6891891891891891,0.0021937819926540593,Euzhan Palcy,André P. Brink,Donald Sutherland,United States,0.025272684882175975,0.0013228818796217393,Davros Films,0.14191419141914194
The Phantom of the Opera,R,Drama,1989,"November 3, 1989",0.4864864864864864,0.0015687728779378031,Dwight H. Little,Gaston Leroux,Robert Englund,United States,0.10031968594957656,0.0013885123193367575,21st Century Film Corporation,0.09900990099009901
The Experts,PG-13,Comedy,1989,"January 13, 1989",0.3918918918918919,0.0009437637632215471,Dave Thomas,Steven Greene,John Travolta,Canada,0.10031968594957656,5.931837512029089e-05,Paramount Pictures,0.1023102310231023
Triumph of the Spirit,R,Biography,1989,"December 23, 1989",0.6621621621621621,0.0009437637632215471,Robert M. Young,Shimon Arama,Willem Dafoe,United States,0.10031968594957656,0.00014348251440484823,Nova International Films,0.18811881188118815
The Unbelievable Truth,R,Comedy,1989,"November 8, 1990",0.7297297297297296,0.0020687801697108084,Hal Hartley,Hal Hartley,Adrienne Shelly,United States,0.00020224889535585972,0.027743737806663903,Action Features,0.0891089108910891
True Believer,R,Crime,1989,"February 17, 1989",0.6486486486486486,0.001860443798138723,Joseph Ruben,Wesley Strick,James Woods,United States,0.10031968594957656,0.0030704903353879417,Columbia Pictures,0.1485148514851485
The Horror Show,R,Horror,1989,"April 28, 1989",0.41891891891891886,0.0014854383293089691,James Isaac,Allyn Warner,Lance Henriksen,United States,0.00841861026918766,0.0006106209525716503,Sean S. Cunningham Films,0.10561056105610564
The Tall Guy,R,Comedy,1989,"September 21, 1990",0.581081081081081,0.001860443798138723,Mel Smith,Richard Curtis,Jeff Goldblum,United Kingdom,0.10031968594957656,0.0001792620023003886,London Weekend Television (LWT),0.09570957095709573
The Toxic Avenger Part II,R,Action,1989,"February 24, 1989",0.43243243243243235,0.0025687874614838133,Michael Herz,Lloyd Kaufman,Ron Fazio,United States,0.006452301564339026,0.00027839429031063513,Lorimar Film Entertainment,0.12871287128712874
Dead Bang,R,Action,1989,"March 24, 1989",0.5675675675675674,0.001443771054994552,John Frankenheimer,Robert Foster,Don Johnson,United States,0.04072225327741526,0.0028537342057889715,Lorimar Film Entertainment,0.12871287128712874
Music Box,PG-13,Crime,1989,"January 19, 1990",0.7432432432432432,0.0029854602046279844,Costa-Gavras,Joe Eszterhas,Jessica Lange,United States,0.10031968594957656,0.0021998711151710597,Carolco Pictures,0.20132013201320134
Gross Anatomy,PG-13,Drama,1989,"October 20, 1989",0.5675675675675674,0.0014854383293089691,Thom Eberhardt,Mark Spragg,Matthew Modine,United States,0.023868178664426948,0.004075618837295968,Hill/Rosenman,0.15181518151815185
Violent Cop,Not Rated,Action,1989,"July 16, 1999",0.7162162162162161,0.004568816628575834,Takeshi Kitano,Hisashi Nozawa,Takeshi Kitano,Japan,0.10031968594957656,0.027743737806663903,Bandai Media Department,0.13201320132013203
Renegades,R,Action,1989,"June 2, 1989",0.472972972972973,0.0013604365063657178,Jack Sholder,David Rich,Kiefer Sutherland,United States,0.04493577193066233,0.0031661666521310998,Morgan Creek Entertainment,0.14191419141914194
Sing,PG-13,Drama,1989,"March 31, 1989",0.6756756756756757,0.0002837541380811804,Richard Baskin,Dean Pitchford,Lorraine Bracco,United States,0.0322952159709211,0.0007938573218291908,TriStar Pictures,0.11551155115511555
Sweetie,R,Comedy,1989,"September 28, 1989",0.6621621621621621,0.001443771054994552,Jane Campion,Gerard Lee,Geneviève Lemon,Australia,0.10031968594957656,0.00032953002126622784,Arenafilm,0.11221122112211221
