name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,budget_revenue,budget_per_vote,director_popularity,star_popularity,release_month,release_quarter,release_season,country_avg_gross,budget_category
Creepshow,8,1982,1982-11-12,0.6756756756756757,0.0183190171523334,George A. Romero,Stephen King,Hal Holbrook,0.7190388170055453,0.0224636724466779,0.007385539143041,0.0002640612622128334,0.1881188118811881,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007223277796626228,0.02205956293490048,0.0333597745105745,0.007385539143041,11,4,Fall,0.03171982795491697,Low
The Man from Snowy River,2,1982,1982-11-05,0.7297297297297297,0.0034021329477721,George Miller,A.B. 'Banjo' Paterson,Kirk Douglas,0.012014787430683918,0.0098231164869366,0.0072558236166166,0.0001320306311064167,0.1287128712871287,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007185242146029307,0.009789810250929476,0.4128303675762533,0.0164299775086441,11,4,Fall,0.013277328171530128,Very Low
Pink Floyd: The Wall,8,1982,1982-09-17,0.8243243243243242,0.0324858904192352,Alan Parker,Roger Waters,Bob Geldof,0.10668074993398469,0.0336997221886701,0.0078199968773051,0.0011882756799577502,0.1056105610561056,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0075650565724712454,0.03263940214716786,0.1125491239359738,0.0078199968773051,9,3,Fall,0.02208202211336758,Low
Cat People,8,1982,1982-04-02,0.5810810810810811,0.0083188713168733,Paul Schrader,DeWitt Bodeen,Nastassja Kinski,0.7190388170055453,0.0505537968016584,0.0024584076193596,0.0006601531555320834,0.1815181518151815,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.00234010635804093,0.050136715913721513,0.019843169892371375,0.0034379394560292,4,2,Spring,0.03171982795491697,Medium-Low
Fanny and Alexander,8,1982,1982-12-17,0.8378378378378377,0.024569108299496,Ingmar Bergman,Ingmar Bergman,Bertil Guve,0.0031687351465540005,0.0168456475756818,0.0023866790059545,0.0001320306311064167,0.4125412541254125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0023471399141499144,0.01644168991552064,0.0023866790059545,0.0023866790059545,12,4,Winter,0.0052656391386007,Low
Friday the 13th Part III,8,1982,1982-08-13,0.5135135135135135,0.0204023808680543,Steve Miner,Martin Kitrosser,Dana Kimmell,0.7190388170055453,0.006452301564339,0.0128860517728083,0.04224980195405334,0.1056105610561056,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.01280344011611815,0.006323291365559183,0.1363334999685133,0.0128860517728083,8,3,Summer,0.03171982795491697,Very Low
Firefox,2,1982,1982-06-18,0.554054054054054,0.0108189077757383,Clint Eastwood,Alex Lasker,Clint Eastwood,0.7190388170055453,0.0505537968016584,0.0164046129975734,0.0005281225244256667,0.2409240924092409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015615205092320032,0.05001271386276278,1.150414266257256,0.5962613628059187,6,2,Summer,0.03171982795491697,Medium-Low
Halloween III: Season of the Witch,8,1982,1982-10-22,0.4189189189189189,0.0187356898954776,Tommy Lee Wallace,Tommy Lee Wallace,Tom Atkins,0.7190388170055453,0.0070141040514386,0.0050574104015197,0.0026406126221283337,0.1155115511551155,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.005022184278425326,0.00688510682506691,0.006105256323885201,0.0052931023736862,10,4,Fall,0.03171982795491697,Very Low
The Dark Crystal,2,1982,1982-12-17,0.7162162162162162,0.0262357992720727,Jim Henson,David Odell,Jim Henson,0.10668074993398469,0.0421267594951642,0.0146211895810358,0.0018484288354898336,0.099009900990099,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014030145035445323,0.04104978556102356,0.0304686115037732,0.034549337030319496,12,4,Winter,0.02208202211336758,Low
The Verdict,8,1982,1982-12-17,0.7837837837837839,0.0154023079503242,Sidney Lumet,Barry Reed,Paul Newman,0.7190388170055453,0.0449357719306623,0.018963388133698,0.031687351465540005,0.2178217821782178,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.018147898314037555,0.04425415579502568,0.0764856096408503,0.0930390541815279,12,4,Winter,0.03171982795491697,Low
